te_estimator,window_size,field_def,cmi_regimes,threshold_mode,sink_mode,thr_bot,thr_top,cooldown,max_posiciones,pnl_pct,portfolio_final,bh_pnl,alpha_bh,n_compras,n_ventas,n_trades,n_ignorados,win_rate,pos_finales,valid
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.65,48,5,-20.1,798.97,7.35,-27.46,638,637,1275,156,53.2,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.65,48,7,-14.61,853.86,7.35,-21.97,638,637,1275,156,53.2,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.65,0,5,0.0,1000.0,7.35,-7.35,0,0,0,23767,0.0,0,False
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.65,0,7,0.0,1000.0,7.35,-7.35,0,0,0,23767,0.0,0,False
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.65,0,9,0.0,1000.0,7.35,-7.35,0,0,0,23767,0.0,0,False
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.65,24,5,-32.4,676.05,7.35,-39.75,1041,1040,2081,517,50.5,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.65,48,9,-11.47,885.26,7.35,-18.83,638,637,1275,156,53.2,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.65,96,5,-8.33,916.72,7.35,-15.68,354,354,708,46,48.6,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.65,96,7,-5.78,942.15,7.35,-13.14,354,354,708,46,48.6,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.65,96,9,-4.42,955.75,7.35,-11.78,354,354,708,46,48.6,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.7,0,5,-13.56,864.41,7.35,-20.91,508,514,1022,18689,58.0,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.7,0,7,-9.87,901.31,7.35,-17.22,508,514,1022,18689,58.0,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.7,0,9,-7.76,922.43,7.35,-15.11,508,514,1022,18689,58.0,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.7,24,5,-28.16,718.41,7.35,-35.51,1046,1049,2095,481,51.7,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.7,48,9,-12.89,871.12,7.35,-20.24,638,637,1275,147,49.9,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.7,96,5,-11.12,888.8,7.35,-18.47,354,354,708,44,51.1,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.7,96,7,-7.89,921.13,7.35,-15.24,354,354,708,44,51.1,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.7,96,9,-6.11,938.93,7.35,-13.46,354,354,708,44,51.1,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.7,24,7,-20.92,790.83,7.35,-28.27,1046,1049,2095,481,51.7,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.7,24,9,-16.63,833.73,7.35,-23.98,1046,1049,2095,481,51.7,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.7,48,5,-22.36,776.35,7.35,-29.72,638,637,1275,147,49.9,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.7,48,7,-16.36,836.42,7.35,-23.71,638,637,1275,147,49.9,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.75,0,5,-46.17,538.26,7.35,-53.53,2014,2092,4106,6920,57.1,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.75,0,7,-35.12,648.78,7.35,-42.48,2016,2093,4109,6917,57.1,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.75,0,9,-28.51,714.95,7.35,-35.86,2016,2093,4109,6917,57.1,0,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.75,24,5,-29.03,709.7,7.35,-36.38,1048,1063,2111,331,51.6,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.75,48,9,-15.9,841.01,7.35,-23.25,636,645,1281,94,50.7,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.75,96,5,1.48,1014.76,7.35,-5.88,355,368,723,19,51.6,2,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.75,96,7,1.35,1013.48,7.35,-6.01,355,368,723,19,51.6,2,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.75,96,9,1.17,1011.74,7.35,-6.18,355,368,723,19,51.6,2,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.75,24,7,-21.57,784.33,7.35,-28.92,1048,1063,2111,331,51.6,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.75,24,9,-17.15,828.55,7.35,-24.5,1048,1063,2111,331,51.6,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.75,48,5,-27.51,724.86,7.35,-34.87,636,645,1281,94,50.7,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.75,48,7,-20.16,798.38,7.35,-27.52,636,645,1281,94,50.7,1,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.8,0,5,-60.42,395.77,7.35,-67.78,2334,2487,4821,834,52.4,3,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.8,0,7,-49.03,509.71,7.35,-56.38,2444,2569,5013,642,52.4,5,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.8,0,9,-39.34,606.64,7.35,-46.69,2492,2605,5097,558,51.1,5,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.8,24,5,-31.31,686.92,7.35,-38.66,957,1018,1975,123,50.5,4,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.8,24,7,-6.9,931.02,7.35,-14.25,974,1026,2000,98,51.0,6,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.8,24,9,2.67,1026.65,7.35,-4.69,982,1026,2008,90,51.7,8,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.8,48,5,-12.48,875.21,7.35,-19.83,594,635,1229,48,50.1,4,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.8,48,7,-13.39,866.06,7.35,-20.75,601,635,1236,41,52.0,6,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.8,48,9,34.1,1341.05,7.35,26.75,605,635,1240,37,49.8,8,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.8,96,5,62.02,1620.2,7.35,54.67,329,354,683,27,52.5,4,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.8,96,7,81.79,1817.87,7.35,74.43,338,354,692,18,52.8,5,True
binning,8,analogical,2,adaptive_percentile,score_component,0.8,0.8,96,9,102.09,2020.86,7.35,94.73,340,354,694,16,50.8,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.55,0,5,-12.09,879.1,7.35,-19.44,308,312,620,3422,51.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.55,0,7,-8.75,912.48,7.35,-16.11,308,312,620,3422,51.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.55,0,9,-6.86,931.43,7.35,-14.21,308,312,620,3422,51.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.55,24,5,-44.47,555.27,7.35,-51.83,894,942,1836,77,50.1,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.55,24,7,-30.71,692.94,7.35,-38.06,896,944,1840,73,50.2,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.55,24,9,-24.31,756.89,7.35,-31.67,896,944,1840,73,50.2,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.55,48,5,43.81,1438.08,7.35,36.45,573,609,1182,24,53.5,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.55,48,7,47.87,1478.72,7.35,40.52,580,609,1189,17,52.4,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.55,48,9,49.0,1489.97,7.35,41.64,583,609,1192,14,52.4,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.55,96,5,-44.64,553.56,7.35,-52.0,331,347,678,19,48.7,3,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.55,96,7,33.83,1338.25,7.35,26.47,333,353,686,11,49.3,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.55,96,9,43.25,1432.51,7.35,35.9,336,353,689,8,50.4,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.6,0,5,-13.31,866.89,7.35,-20.67,344,353,697,3238,50.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.6,0,7,-9.65,903.49,7.35,-17.01,344,353,697,3238,50.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.6,0,9,-7.57,924.31,7.35,-14.92,344,353,697,3238,50.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.6,24,5,-39.64,603.55,7.35,-47.0,893,943,1836,65,50.7,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.6,24,7,-26.46,735.45,7.35,-33.81,895,945,1840,61,50.8,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.6,24,9,-20.72,792.83,7.35,-28.07,895,945,1840,61,50.8,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.6,48,5,35.48,1354.79,7.35,28.12,572,608,1180,22,53.9,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.6,48,7,44.2,1442.04,7.35,36.85,578,608,1186,16,52.6,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.6,48,9,45.19,1451.87,7.35,37.83,582,608,1190,12,52.5,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.6,96,5,-43.78,562.21,7.35,-51.13,332,347,679,16,48.4,3,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.6,96,7,40.46,1404.59,7.35,33.1,331,350,681,14,49.4,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.6,96,9,75.87,1758.73,7.35,68.52,333,350,683,12,49.7,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.65,0,5,-15.18,848.18,7.35,-22.54,344,353,697,3165,49.9,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.65,0,7,-11.04,889.55,7.35,-18.4,344,353,697,3165,49.9,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.65,0,9,-8.68,913.22,7.35,-16.03,344,353,697,3165,49.9,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.65,24,5,-42.77,572.26,7.35,-50.13,890,940,1830,61,50.6,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.65,48,9,34.36,1343.63,7.35,27.01,580,606,1186,11,52.1,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.65,96,5,-42.68,573.18,7.35,-50.04,332,347,679,16,48.4,3,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.65,96,7,42.02,1420.22,7.35,34.67,331,350,681,14,49.4,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.65,96,9,77.08,1770.83,7.35,69.73,333,350,683,12,49.7,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.65,24,7,-31.02,689.79,7.35,-38.38,891,941,1832,59,50.6,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.65,24,9,-24.44,755.57,7.35,-31.8,891,941,1832,59,50.6,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.65,48,5,36.67,1366.75,7.35,29.32,569,606,1175,22,53.1,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.65,48,7,33.92,1339.2,7.35,26.57,577,606,1183,14,53.3,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.7,0,5,-13.01,869.86,7.35,-20.37,345,354,699,3125,50.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.7,0,7,-9.42,905.82,7.35,-16.77,345,354,699,3125,50.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.7,0,9,-7.38,926.22,7.35,-14.73,345,354,699,3125,50.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.7,24,5,-52.19,478.08,7.35,-59.55,883,930,1813,71,49.9,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.7,48,9,33.67,1336.72,7.35,26.32,579,603,1182,13,52.1,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.7,96,5,-31.33,686.74,7.35,-38.68,332,346,678,15,48.8,3,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.7,96,7,51.93,1519.27,7.35,44.57,330,349,679,14,51.0,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.7,96,9,83.33,1833.33,7.35,75.98,332,349,681,12,50.7,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.7,24,7,-35.57,644.35,7.35,-42.92,887,933,1820,64,50.5,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.7,24,9,-28.1,719.04,7.35,-35.45,887,933,1820,64,50.5,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.7,48,5,43.7,1436.96,7.35,36.34,567,603,1170,25,53.4,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.7,48,7,39.74,1397.39,7.35,32.38,575,603,1178,17,52.9,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.75,0,5,36.0,1359.99,7.35,28.64,907,988,1895,1918,54.9,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.75,0,7,39.01,1390.07,7.35,31.65,1010,1087,2097,1716,54.1,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.75,0,9,31.16,1311.58,7.35,23.8,1103,1176,2279,1534,53.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.75,24,5,-18.04,819.63,7.35,-25.39,706,755,1461,248,51.9,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.75,24,7,-25.31,746.88,7.35,-32.67,723,756,1479,230,51.7,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.75,24,9,-17.83,821.66,7.35,-25.19,728,755,1483,226,52.7,8,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.75,48,5,20.09,1200.91,7.35,12.74,484,514,998,111,52.9,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.75,48,7,-5.32,946.82,7.35,-12.67,488,514,1002,107,52.9,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.75,48,9,-12.27,877.32,7.35,-19.62,491,514,1005,104,52.1,8,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.75,96,5,1.48,1014.8,7.35,-5.87,288,310,598,61,51.0,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.75,96,7,-11.44,885.61,7.35,-18.79,294,310,604,55,50.0,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.75,96,9,29.86,1298.63,7.35,22.51,298,310,608,51,50.3,8,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.8,0,5,-16.36,836.36,7.35,-23.72,403,428,831,2982,49.3,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.8,0,7,-6.06,939.42,7.35,-13.41,410,429,839,2974,50.8,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.8,0,9,-23.84,761.59,7.35,-31.2,414,429,843,2970,51.7,9,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.8,24,5,-6.12,938.75,7.35,-13.48,320,340,660,692,50.0,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.8,24,7,-8.24,917.56,7.35,-15.6,324,340,664,688,49.4,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.8,24,9,30.65,1306.49,7.35,23.29,329,340,669,683,49.4,9,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.8,48,5,0.49,1004.89,7.35,-6.87,261,278,539,358,49.6,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.8,48,7,34.81,1348.13,7.35,27.46,266,278,544,353,50.7,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.8,48,9,34.46,1344.58,7.35,27.1,272,278,550,347,50.7,9,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.8,96,5,-8.97,910.3,7.35,-16.33,192,202,394,163,53.5,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.8,96,7,45.52,1455.24,7.35,38.17,194,202,396,161,52.5,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.55,0.8,96,9,42.73,1427.3,7.35,35.38,197,202,399,158,51.5,9,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.55,0,5,-10.95,890.55,7.35,-18.3,216,218,434,3516,50.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.55,0,7,-7.92,920.81,7.35,-15.27,216,218,434,3516,50.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.55,0,9,-6.2,937.96,7.35,-13.56,216,218,434,3516,50.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.55,24,5,-31.88,681.23,7.35,-39.23,878,909,1787,109,50.8,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.55,24,7,-22.65,773.54,7.35,-30.0,879,910,1789,107,50.8,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.55,24,9,-17.72,822.85,7.35,-25.07,879,910,1789,107,50.8,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.55,48,5,58.73,1587.27,7.35,51.37,571,605,1176,25,53.7,3,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.55,48,7,64.36,1643.61,7.35,57.01,576,605,1181,20,52.9,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.55,48,9,50.7,1506.96,7.35,43.34,580,605,1185,16,52.7,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.55,96,5,-45.07,549.32,7.35,-52.42,331,347,678,19,48.7,3,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.55,96,7,34.9,1349.03,7.35,27.55,333,353,686,11,49.9,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.55,96,9,43.66,1436.61,7.35,36.31,336,353,689,8,50.7,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.6,0,5,-10.22,897.81,7.35,-17.57,222,224,446,3367,50.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.6,0,7,-7.38,926.19,7.35,-14.74,222,224,446,3367,50.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.6,0,9,-5.78,942.24,7.35,-13.13,222,224,446,3367,50.0,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.6,24,5,-27.08,729.22,7.35,-34.43,876,911,1787,96,51.3,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.6,24,7,-18.79,812.11,7.35,-26.14,877,912,1789,94,51.2,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.6,24,9,-14.54,854.6,7.35,-21.89,877,912,1789,94,51.2,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.6,48,5,42.89,1428.93,7.35,35.54,569,604,1173,22,53.3,3,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.6,48,7,45.1,1451.01,7.35,37.75,574,604,1178,17,52.5,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.6,48,9,29.75,1297.55,7.35,22.4,577,604,1181,14,52.3,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.6,96,5,-45.04,549.61,7.35,-52.39,332,347,679,16,48.1,3,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.6,96,7,47.99,1479.85,7.35,40.63,331,350,681,14,50.0,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.6,96,9,79.22,1792.15,7.35,71.86,333,350,683,12,50.0,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.65,0,5,-12.31,876.9,7.35,-19.67,222,224,446,3294,48.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.65,0,7,-8.92,910.77,7.35,-16.28,222,224,446,3294,48.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.65,0,9,-7.0,930.04,7.35,-14.35,222,224,446,3294,48.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.65,24,5,-28.14,718.61,7.35,-35.49,870,909,1779,92,51.2,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.65,24,7,-19.63,803.73,7.35,-26.98,871,910,1781,90,51.1,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.65,24,9,-15.22,847.76,7.35,-22.58,871,910,1781,90,51.1,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.65,48,5,48.13,1481.34,7.35,40.78,566,602,1168,22,52.2,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.65,48,7,40.84,1408.41,7.35,33.49,572,602,1174,16,52.2,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.65,48,9,30.93,1309.34,7.35,23.58,574,602,1176,14,51.8,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.65,96,5,-43.86,561.41,7.35,-51.21,332,347,679,16,48.1,3,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.65,96,7,49.55,1495.5,7.35,42.19,331,350,681,14,50.0,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.65,96,9,80.39,1803.94,7.35,73.04,333,350,683,12,50.0,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.7,0,5,-9.99,900.11,7.35,-17.34,222,224,446,3255,49.1,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.7,0,7,-7.2,928.01,7.35,-14.55,222,224,446,3255,49.1,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.7,0,9,-5.63,943.73,7.35,-12.98,222,224,446,3255,49.1,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.7,24,5,-33.17,668.28,7.35,-40.53,865,902,1767,97,51.2,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.7,24,7,-23.81,761.87,7.35,-31.17,867,904,1771,93,51.1,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.7,24,9,-18.63,813.72,7.35,-25.98,867,904,1771,93,51.1,1,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.7,48,5,53.56,1535.62,7.35,46.21,565,600,1165,23,53.2,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.7,48,7,48.0,1479.95,7.35,40.64,570,600,1170,18,52.0,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.7,48,9,30.14,1301.44,7.35,22.79,573,600,1173,15,51.8,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.7,96,5,-34.57,654.27,7.35,-41.93,332,346,678,15,48.3,3,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.7,96,7,58.75,1587.52,7.35,51.4,330,349,679,14,51.0,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.7,96,9,86.7,1867.0,7.35,79.35,332,349,681,12,51.0,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.75,0,5,51.02,1510.24,7.35,43.67,837,910,1747,1942,54.6,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.75,0,7,37.9,1378.96,7.35,30.54,940,1013,1953,1736,52.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.75,0,9,31.98,1319.81,7.35,24.63,1033,1099,2132,1557,52.3,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.75,24,5,-28.13,718.67,7.35,-35.49,708,756,1464,231,51.6,3,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.75,24,7,-28.12,718.83,7.35,-35.47,722,756,1478,217,52.2,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.75,24,9,-21.65,783.53,7.35,-29.0,725,755,1480,215,52.2,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.75,48,5,13.32,1133.15,7.35,5.96,484,514,998,106,52.9,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.75,48,7,-7.01,929.85,7.35,-14.37,488,514,1002,102,52.1,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.75,48,9,-13.33,866.67,7.35,-20.69,492,514,1006,98,51.4,8,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.75,96,5,0.42,1004.17,7.35,-6.94,288,310,598,60,51.0,4,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.75,96,7,-12.84,871.65,7.35,-20.19,295,310,605,53,49.4,6,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.75,96,9,29.74,1297.37,7.35,22.38,299,310,609,49,50.6,8,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,0,5,-16.94,830.62,7.35,-24.29,403,428,831,2858,49.3,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,0,7,-6.85,931.5,7.35,-14.2,410,429,839,2850,50.8,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,0,9,-24.98,750.23,7.35,-32.33,414,429,843,2846,51.7,9,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,24,5,-7.18,928.24,7.35,-14.53,320,340,660,686,50.3,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,24,7,-8.82,911.8,7.35,-16.17,324,340,664,682,49.7,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,24,9,31.54,1315.43,7.35,24.19,329,340,669,677,49.7,9,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,48,5,0.61,1006.12,7.35,-6.74,262,278,540,355,50.4,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,48,7,34.88,1348.82,7.35,27.53,266,278,544,351,50.7,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,48,9,34.56,1345.59,7.35,27.2,272,278,550,345,50.4,9,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,96,5,-6.33,936.73,7.35,-13.68,192,202,394,161,53.5,5,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,96,7,38.18,1381.78,7.35,30.82,196,202,398,157,51.5,7,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.6,0.8,96,9,44.95,1449.45,7.35,37.59,198,202,400,155,51.5,9,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,0,5,-9.65,903.52,7.35,-17.0,154,155,309,3579,47.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,0,7,-6.98,930.24,7.35,-14.33,154,155,309,3579,47.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,0,9,-5.46,945.38,7.35,-12.82,154,155,309,3579,47.7,0,True
binning,8,analogical,2,adaptive_percentile,filter_and,0.65,0.55,24,5,-22.68,773.15,7.35,-30.04,864,883,1747,134,51.0,1,True
